VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,9/16/2017 12:27,9/16/2017 12:42,1,1.4,1,N,107,186,2,10.5,0,0.5,0,0,0.3,11.3
2,7/4/2017 15:25,7/4/2017 15:41,2,10.26,1,N,148,138,2,29,0,0.5,0,0,0.3,29.8
2,10/14/2017 15:31,10/14/2017 15:34,1,0.58,1,N,140,262,1,4.5,0,0.5,1.06,0,0.3,6.36
2,4/12/2017 13:36,4/12/2017 13:54,2,1.63,1,N,164,162,1,12,0,0.5,2.56,0,0.3,15.36
1,11/7/2017 10:03,11/7/2017 10:30,1,3.3,1,N,233,143,2,18,0,0.5,0,0,0.3,18.8
1,10/15/2017 18:47,10/15/2017 19:10,1,3.1,1,N,140,186,1,16.5,0,0.5,3.45,0,0.3,20.75
1,2/10/2017 12:56,2/10/2017 13:31,1,5.9,1,N,90,236,1,26.5,0,0.5,5.45,0,0.3,32.75
2,9/17/2017 4:30,9/17/2017 4:41,5,3.7,1,N,79,112,2,13,0.5,0.5,0,0,0.3,14.3
2,1/28/2017 9:20,1/28/2017 9:27,1,1.86,1,N,237,75,2,8,0,0.5,0,0,0.3,8.8
1,8/15/2017 15:38,8/15/2017 15:59,2,2,1,N,229,186,2,14,0,0.5,0,0,0.3,14.8
2,2/2/2017 11:27,2/2/2017 11:38,1,1.11,1,N,230,68,1,8.5,0,0.5,2.32,0,0.3,11.62
2,8/29/2017 10:36,8/29/2017 10:45,1,1.66,1,N,141,137,1,8,0,0.5,1,0,0.3,9.8
1,7/24/2017 7:34,7/24/2017 7:42,1,1,1,N,162,164,1,7,0,0.5,1.55,0,0.3,9.35
1,2/16/2017 9:07,2/16/2017 9:30,1,4.2,1,N,186,13,1,18,0,0.5,3.75,0,0.3,22.55
2,12/3/2017 22:12,12/3/2017 22:43,1,20.53,1,N,132,25,1,55,0.5,0.5,11.26,0,0.3,67.56
2,12/24/2017 13:17,12/24/2017 13:19,5,1.01,1,N,239,151,1,5,0,0.5,1,0,0.3,6.8
1,8/18/2017 14:19,8/18/2017 14:41,1,1.2,1,N,186,230,2,13.5,0,0.5,0,0,0.3,14.3
2,12/27/2017 12:50,12/27/2017 13:01,1,1.26,1,N,141,163,2,8.5,0,0.5,0,0,0.3,9.3
2,7/10/2017 21:50,7/10/2017 22:12,3,4.88,1,N,87,225,1,19,0.5,0.5,3.04,0,0.3,23.34
1,2/9/2017 20:19,2/9/2017 20:21,1,0.3,1,N,141,237,2,3.5,0.5,0.5,0,0,0.3,4.8
1,1/21/2017 7:14,1/21/2017 7:17,1,0.5,1,N,236,263,1,4,0,0.5,0.95,0,0.3,5.75
1,8/8/2017 8:43,8/8/2017 9:01,1,4.8,1,N,140,4,1,18,0,0.5,3.75,0,0.3,22.55
2,2/2/2017 8:03,2/2/2017 8:26,1,7.11,1,N,141,13,1,24.5,0,0.5,5,0,0.3,30.3
1,1/19/2017 10:23,1/19/2017 10:34,1,0.6,1,N,163,161,1,8,0,0.5,1,0,0.3,9.8
2,10/8/2017 18:47,10/8/2017 19:12,1,4.2,1,N,231,170,2,19,0,0.5,0,0,0.3,19.8
2,4/5/2017 15:09,4/5/2017 15:17,5,0.88,1,N,237,162,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/23/2017 8:54,1/23/2017 9:21,2,3.8,1,N,166,163,1,19.5,0,0.5,4.06,0,0.3,24.36
2,4/12/2017 12:33,4/12/2017 12:49,5,1.65,1,N,100,163,1,11,0,0.5,3.54,0,0.3,15.34
1,1/5/2017 8:06,1/5/2017 8:21,1,2,1,N,236,151,1,11,0,0.5,2.35,0,0.3,14.15
1,5/5/2017 14:16,5/5/2017 14:24,1,1,1,N,234,249,1,6.5,0,0.5,0.99,0,0.3,8.29
2,9/1/2017 11:51,9/1/2017 12:03,6,0.71,1,N,200,200,2,9,0,0.5,0,0,0.3,9.8
2,4/20/2017 17:42,4/20/2017 17:57,2,1.24,1,N,163,143,1,10.5,1,0.5,2.46,0,0.3,14.76
2,9/8/2017 15:03,9/8/2017 15:11,1,1.08,1,N,229,140,1,7,0,0.5,1.95,0,0.3,9.75
1,9/29/2017 18:46,9/29/2017 19:09,1,4.4,1,Y,236,107,1,17,1,0.5,3,0,0.3,21.8
2,12/14/2017 6:58,12/14/2017 7:10,6,1.18,1,N,48,229,1,9,0,0.5,1.96,0,0.3,11.76
2,4/28/2017 16:07,4/28/2017 16:28,3,1.42,1,N,107,144,1,13.5,1,0.5,4.59,0,0.3,19.89
2,6/14/2017 22:35,6/14/2017 23:24,1,15.62,1,N,113,14,1,51.5,0.5,0.5,5,0,0.3,57.8
2,7/9/2017 22:21,7/9/2017 22:21,1,0,1,N,264,233,1,2.5,0.5,0.5,6,0,0.3,9.8
2,4/28/2017 13:29,4/28/2017 13:47,1,1.14,1,N,186,246,2,11.5,0,0.5,0,0,0.3,12.3
2,3/1/2017 21:13,3/1/2017 21:17,1,0.74,1,N,230,161,1,5,0.5,0.5,1.26,0,0.3,7.56
2,11/21/2017 18:01,11/21/2017 18:12,6,0.52,1,N,230,162,2,7.5,1,0.5,0,0,0.3,9.3
2,12/6/2017 11:18,12/6/2017 11:31,5,2.04,1,N,100,125,1,10.5,0,0.5,2.26,0,0.3,13.56
2,3/29/2017 14:37,3/29/2017 14:53,1,1.59,1,N,90,230,1,11,0,0.5,2.95,0,0.3,14.75
2,1/22/2017 12:40,1/22/2017 12:46,1,1.14,1,N,236,237,1,6.5,0,0.5,1.46,0,0.3,8.76
1,11/2/2017 12:56,11/2/2017 13:27,1,9.4,1,N,239,138,1,30.5,0,0.5,9.25,5.76,0.3,46.31
1,1/1/2017 14:29,1/1/2017 14:34,1,0.8,1,N,142,161,1,5,0,0.5,1.15,0,0.3,6.95
1,4/2/2017 10:31,4/2/2017 10:46,1,3.5,1,N,65,195,1,13.5,0,0.5,2.85,0,0.3,17.15
2,7/10/2017 9:55,7/10/2017 10:13,1,2.14,1,N,164,249,1,12.5,0,0.5,0,0,0.3,13.3
2,3/28/2017 19:27,3/28/2017 19:46,1,3.71,1,N,231,164,1,15.5,1,0.5,3.46,0,0.3,20.76
2,8/15/2017 13:09,8/15/2017 13:26,1,1.75,1,N,230,237,2,11.5,0,0.5,0,0,0.3,12.3
2,5/22/2017 17:32,5/22/2017 17:41,2,2.53,1,N,79,232,2,10,1,0.5,0,0,0.3,11.8
1,3/6/2017 10:41,3/6/2017 10:49,1,1,1,N,230,68,2,6.5,0,0.5,0,0,0.3,7.3
1,5/25/2017 13:03,5/25/2017 13:11,1,0.4,1,N,229,162,1,6.5,0,0.5,1,0,0.3,8.3
1,3/4/2017 22:57,3/4/2017 23:07,1,1.1,1,N,90,100,1,7.5,0.5,0.5,2.2,0,0.3,11
1,3/26/2017 3:13,3/26/2017 3:32,1,2.3,1,N,148,87,2,13.5,0.5,0.5,0,0,0.3,14.8
2,9/5/2017 11:30,9/5/2017 11:42,1,0.97,1,N,140,237,1,8,0,0.5,1.76,0,0.3,10.56
2,1/12/2017 19:42,1/12/2017 20:01,1,2.21,1,N,161,249,1,12.5,1,0.5,2,0,0.3,16.3
2,2/6/2017 15:26,2/6/2017 15:45,1,5.47,1,N,138,95,2,19,0,0.5,0,0,0.3,19.8
2,1/9/2017 18:02,1/9/2017 18:10,1,1.54,1,N,143,238,1,8,1,0.5,2,0,0.3,11.8
1,8/30/2017 21:57,8/30/2017 22:09,2,2.5,1,N,236,229,1,11,0.5,0.5,2.45,0,0.3,14.75
2,11/11/2017 9:57,11/11/2017 10:17,5,3.05,1,N,113,163,1,15,0,0.5,3.16,0,0.3,18.96
2,1/27/2017 22:00,1/27/2017 22:07,1,1.89,1,N,236,142,2,8,0.5,0.5,0,0,0.3,9.3
2,8/22/2017 13:55,8/22/2017 13:58,4,0.5,1,N,166,166,1,4,0,0.5,0.96,0,0.3,5.76
1,1/22/2017 19:24,1/22/2017 19:57,1,19.9,2,N,263,132,1,52,0,0.5,5,5.54,0.3,63.34
1,10/20/2017 21:02,10/20/2017 21:24,1,4.9,1,N,100,7,1,19,0.5,0.5,4.05,0,0.3,24.35
2,8/22/2017 8:53,8/22/2017 9:00,1,0.73,1,N,170,234,1,6.5,0,0.5,1.46,0,0.3,8.76
1,12/8/2017 7:58,12/8/2017 8:25,1,3.6,1,N,236,234,1,18.5,0,0.5,2.5,0,0.3,21.8
2,7/14/2017 12:13,7/14/2017 12:28,1,1.43,1,N,234,114,1,10.5,0,0.5,2.26,0,0.3,13.56
1,8/24/2017 20:26,8/24/2017 20:40,1,1.5,1,N,90,164,1,10,0.5,0.5,2.25,0,0.3,13.55
1,1/31/2017 12:42,1/31/2017 13:00,1,6.1,1,N,229,45,1,21,0,0.5,5.45,0,0.3,27.25
1,6/24/2017 19:07,6/24/2017 19:49,1,3.1,1,N,255,249,1,16.5,0,0.5,3.45,0,0.3,20.75
1,11/14/2017 14:09,11/14/2017 14:21,1,1.7,1,N,234,162,1,9.5,0,0.5,2.05,0,0.3,12.35
2,5/20/2017 4:02,5/20/2017 4:07,1,0.8,1,N,232,79,1,6,0.5,0.5,0,0,0.3,7.3
2,4/11/2017 7:47,4/11/2017 7:54,1,0.95,1,N,230,161,1,6,0,0.5,1,0,0.3,7.8
2,10/19/2017 5:50,10/19/2017 6:00,1,0.65,1,N,48,161,1,8,0.5,0.5,1.86,0,0.3,11.16
1,11/9/2017 1:00,11/9/2017 1:28,1,8.5,1,N,164,129,1,27.5,0.5,0.5,5.75,0,0.3,34.55
1,7/30/2017 20:38,7/30/2017 20:41,1,0.8,1,N,237,229,1,5,0.5,0.5,0.63,0,0.3,6.93
1,6/2/2017 18:20,6/2/2017 18:31,2,1.3,1,N,43,162,2,9,1,0.5,0,0,0.3,10.8
2,1/17/2017 22:10,1/17/2017 22:17,2,0.95,1,N,186,48,1,6,0.5,0.5,0,0,0.3,7.3
1,6/29/2017 8:20,6/29/2017 8:30,1,1.5,1,N,263,141,2,8.5,0,0.5,0,0,0.3,9.3
2,3/11/2017 11:35,3/12/2017 11:27,1,4.3,1,N,162,226,2,16.5,0,0.5,0,0,0.3,17.3
1,7/10/2017 10:20,7/10/2017 10:34,1,2,1,N,170,140,3,10.5,0,0.5,0,0,0.3,11.3
2,2/26/2017 2:03,2/26/2017 2:18,1,4.45,1,N,161,232,1,16,0.5,0.5,1,0,0.3,18.3
1,9/5/2017 21:08,9/5/2017 21:23,2,2.8,1,N,144,100,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2/19/2017 15:06,2/19/2017 15:21,1,2.02,1,N,238,141,2,11.5,0,0.5,0,0,0.3,12.3
2,4/25/2017 11:52,4/25/2017 12:10,1,2.12,1,N,170,107,1,13,1,0.5,3.7,0,0.3,18.5
1,1/27/2017 11:05,1/27/2017 11:12,1,1.5,1,N,239,236,2,7.5,0,0.5,0,0,0.3,8.3
1,1/1/2017 15:37,1/1/2017 15:52,1,1.5,1,N,162,48,2,10.5,0,0.5,0,0,0.3,11.3
1,6/11/2017 4:49,6/11/2017 4:53,1,1.2,1,N,163,48,2,5.5,0.5,0.5,0,0,0.3,6.8
2,7/29/2017 6:35,7/29/2017 6:56,2,4.47,1,N,48,13,1,17.5,0.5,0.5,3.76,0,0.3,22.56
1,3/25/2017 14:44,3/25/2017 14:55,1,1.7,1,N,236,142,2,9.5,0,0.5,0,0,0.3,10.3
1,5/10/2017 8:44,5/10/2017 8:59,1,1.5,1,N,140,233,1,10.5,0,0.5,1,0,0.3,12.3
1,4/19/2017 19:34,4/19/2017 20:10,2,10.8,1,N,138,239,1,34.5,1,0.5,10.5,5.76,0.3,52.56
1,8/29/2017 5:59,8/29/2017 6:04,1,0.8,1,N,186,170,1,5.5,0,0.5,1.85,0,0.3,8.15
1,7/27/2017 8:58,7/27/2017 9:32,1,11.3,1,N,163,138,2,37.5,0,0.5,0,5.76,0.3,44.06
2,6/3/2017 23:47,6/3/2017 23:53,1,1.07,1,N,163,229,1,6,0.5,0.5,1.46,0,0.3,8.76
1,12/27/2017 12:20,12/27/2017 12:38,2,2.3,1,N,186,79,2,12.5,0,0.5,0,0,0.3,13.3
1,4/7/2017 6:45,4/7/2017 6:59,1,2.7,1,N,158,170,1,12,0,0.5,1.28,0,0.3,14.08
2,4/30/2017 12:22,4/30/2017 12:33,1,1.92,1,N,236,142,1,9.5,0,0.5,3.8,0,0.3,14.1
2,10/11/2017 17:16,10/11/2017 17:41,1,2.62,1,N,68,144,1,16,1,0.5,0,0,0.3,17.8
2,8/21/2017 8:06,8/21/2017 8:14,2,1.3,1,N,186,170,2,7.5,0,0.5,0,0,0.3,8.3
1,11/30/2017 2:27,11/30/2017 2:34,1,1.3,1,N,48,229,1,7,0.5,0.5,2.45,0,0.3,10.75
1,2/11/2017 23:36,2/11/2017 23:46,2,1.5,1,N,249,186,2,8.5,0.5,0.5,0,0,0.3,9.8
1,7/1/2017 21:32,7/1/2017 21:46,2,3.1,1,N,142,43,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2/22/2017 18:55,2/22/2017 19:15,1,2.57,1,N,249,163,2,13.5,1,0.5,0,0,0.3,15.3
2,7/7/2017 2:32,7/7/2017 2:41,1,3.82,1,N,107,236,1,12,0.5,0.5,1,0,0.3,14.3
2,10/23/2017 18:43,10/23/2017 18:54,2,1.51,1,N,230,142,1,8.5,1,0.5,2.06,0,0.3,12.36
1,2/28/2017 4:40,2/28/2017 5:04,1,10.6,1,N,90,223,1,32,0.5,0.5,5,0,0.3,38.3
2,4/27/2017 9:26,4/27/2017 9:57,1,2.82,1,N,158,161,1,19,0,0.5,3.96,0,0.3,23.76
2,10/31/2017 7:02,10/31/2017 7:12,1,1.64,1,N,113,161,1,8.5,0,0.5,2.32,0,0.3,11.62
2,3/18/2017 16:20,3/18/2017 16:26,2,0.62,1,N,161,164,2,5.5,0,0.5,0,0,0.3,6.3
2,9/13/2017 19:38,9/13/2017 19:50,4,2.61,1,N,13,158,1,11.5,1,0.5,0,0,0.3,13.3
2,5/10/2017 16:48,5/10/2017 17:27,2,3.52,1,N,164,238,2,24,1,0.5,0,0,0.3,25.8
1,4/30/2017 16:19,4/30/2017 16:39,1,3.5,1,N,186,236,1,15,0,0.5,2.37,0,0.3,18.17
1,2/22/2017 20:05,2/22/2017 20:19,1,1.3,1,N,186,48,2,10,0.5,0.5,0,0,0.3,11.3
2,11/14/2017 9:15,11/14/2017 9:38,1,2.03,1,N,164,144,1,14.5,0,0.5,3.06,0,0.3,18.36
2,8/15/2017 18:42,8/15/2017 19:16,1,10.49,1,N,138,4,1,34,1,0.5,8.95,0,0.3,44.75
1,7/21/2017 9:37,7/21/2017 9:48,1,1.2,1,N,164,233,2,8.5,0,0.5,0,0,0.3,9.3
2,4/22/2017 1:20,4/22/2017 1:29,2,3.59,5,N,231,265,1,50,0,0,10.06,0,0.3,60.36
2,4/15/2017 10:47,4/15/2017 10:57,5,1.46,1,N,261,211,1,8,0,0.5,0,0,0.3,8.8
1,12/13/2017 6:51,12/13/2017 7:03,1,1.4,1,N,186,230,1,9.5,0,0.5,2.05,0,0.3,12.35
2,1/9/2017 15:51,1/9/2017 15:56,1,0.77,1,N,164,161,1,5.5,0,0.5,1.26,0,0.3,7.56
1,9/19/2017 2:01,9/19/2017 2:11,1,4.7,1,N,107,75,1,14,0.5,0.5,3.8,0,0.3,19.1
1,3/16/2017 15:00,3/16/2017 16:12,1,16.8,2,N,230,132,1,52,0,0.5,11.65,5.54,0.3,69.99
1,2/26/2017 21:20,2/26/2017 21:45,1,10.9,1,N,138,230,1,32.5,0.5,0.5,11.8,5.54,0.3,51.14
2,1/29/2017 19:43,1/29/2017 19:51,2,1.54,1,N,237,140,2,8,0,0.5,0,0,0.3,8.8
1,7/14/2017 10:53,7/14/2017 11:15,3,3.3,1,N,48,236,2,16.5,0,0.5,0,0,0.3,17.3
2,6/10/2017 21:15,6/10/2017 21:22,1,1.56,1,N,246,143,1,7,0.5,0.5,2.08,0,0.3,10.38
1,8/31/2017 21:02,8/31/2017 21:14,1,3,1,N,162,226,1,12,0.5,0.5,3.95,0,0.3,17.25
2,11/12/2017 20:49,11/12/2017 21:22,1,6.53,1,N,114,145,2,26.5,0.5,0.5,0,0,0.3,27.8
1,3/28/2017 22:18,3/28/2017 22:41,2,12.7,1,N,237,133,1,35,0.5,0.5,6,5.16,0.3,47.46
1,1/28/2017 5:45,1/28/2017 6:17,1,20.5,2,N,132,239,1,52,0,0.5,14.55,5.54,0.3,72.89
1,8/2/2017 11:00,8/2/2017 11:10,1,2.7,1,N,262,137,2,11,0,0.5,0,0,0.3,11.8
2,2/15/2017 19:38,2/15/2017 19:48,6,1.92,1,N,142,186,2,8.5,1,0.5,0,0,0.3,10.3
2,3/24/2017 11:32,3/24/2017 11:48,6,0.86,1,N,162,164,1,11,0,0.5,2,0,0.3,13.8
2,6/27/2017 12:43,6/27/2017 12:48,2,0.71,1,N,48,142,2,5,0,0.5,0,0,0.3,5.8
2,3/29/2017 21:38,3/29/2017 21:50,1,1.61,1,N,170,163,1,9.5,0.5,0.5,1.62,0,0.3,12.42
2,5/27/2017 9:55,5/27/2017 10:11,1,2.92,1,N,186,141,1,12.5,0,0.5,1,0,0.3,14.3
2,12/15/2017 9:14,12/15/2017 9:48,6,5.26,1,N,238,107,1,24,0,0.5,4.96,0,0.3,29.76
1,10/23/2017 18:02,10/23/2017 18:24,2,8.9,1,N,164,138,1,26,1,0.5,8.35,5.76,0.3,41.91
2,12/6/2017 12:16,12/6/2017 12:27,1,1.93,1,N,79,170,1,9.5,0,0.5,2.58,0,0.3,12.88
1,10/1/2017 14:10,10/1/2017 14:21,1,2,1,N,261,66,1,10,0,0.5,1,0,0.3,11.8
2,10/31/2017 12:49,10/31/2017 12:52,1,0.4,1,N,236,75,1,3.5,0,0.5,0.86,0,0.3,5.16
1,2/5/2017 16:07,2/5/2017 16:37,1,12.4,1,N,138,25,2,36,0,0.5,0,0,0.3,36.8
1,11/9/2017 17:36,11/9/2017 18:59,2,21.3,2,N,132,261,1,52,4.5,0.5,3,5.76,0.3,66.06
2,5/9/2017 11:25,5/9/2017 11:31,2,1.08,1,N,162,100,1,6.5,0,0.5,1.82,0,0.3,9.12
1,9/25/2017 19:11,9/25/2017 19:28,2,2.8,1,N,230,238,1,13,1,0.5,2.96,0,0.3,17.76
1,12/9/2017 11:57,12/9/2017 12:08,2,1,1,N,170,100,1,8.5,0,0.5,2.3,0,0.3,11.6
2,3/28/2017 14:48,3/28/2017 14:56,1,1.56,1,N,114,137,1,8,0,0.5,1.76,0,0.3,10.56
1,9/18/2017 11:48,9/18/2017 12:12,1,2.1,1,N,163,236,1,15.5,0,0.5,3.25,0,0.3,19.55
2,1/4/2017 2:45,1/4/2017 2:58,2,4.05,1,N,112,223,2,14,0.5,0.5,0,0,0.3,15.3
2,8/3/2017 14:21,8/3/2017 14:24,2,0.43,1,N,114,114,2,4,0,0.5,0,0,0.3,4.8
2,3/29/2017 8:26,3/29/2017 8:37,1,1.33,1,N,140,237,1,9,0,0.5,2.94,0,0.3,12.74
1,10/2/2017 9:48,10/2/2017 9:51,1,0.6,1,N,237,161,2,4.5,0,0.5,0,0,0.3,5.3
1,2/7/2017 14:49,2/7/2017 15:01,2,1.7,1,N,170,113,1,9.5,0,0.5,2,0,0.3,12.3
2,6/26/2017 13:14,6/26/2017 13:58,1,16.95,2,N,132,170,1,52,0,0.5,11.71,5.76,0.3,70.27
2,6/21/2017 6:17,6/21/2017 6:21,1,1.06,1,N,162,237,1,5.5,0,0.5,1.26,0,0.3,7.56
2,11/12/2017 0:39,11/12/2017 0:47,6,1.46,1,N,230,229,1,7.5,0.5,0.5,1,0,0.3,9.8
2,10/7/2017 19:59,10/7/2017 20:03,1,1.05,1,N,236,141,1,5.5,0,0.5,0.5,0,0.3,6.8
2,12/27/2017 21:36,12/27/2017 22:05,1,5.15,1,N,237,237,2,22,0.5,0.5,0,0,0.3,23.3
2,9/9/2017 17:22,9/9/2017 17:40,1,9.58,1,N,140,138,2,27,0,0.5,0,5.76,0.3,33.56
1,5/3/2017 7:54,5/3/2017 8:10,1,9.5,1,N,239,200,2,27,0,0.5,0,2.64,0.3,30.44
1,10/21/2017 23:26,10/21/2017 23:40,1,1.5,1,N,142,100,2,10.5,0.5,0.5,0,0,0.3,11.8
1,8/14/2017 20:26,8/14/2017 20:31,1,0.7,1,N,141,229,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,8/5/2017 18:51,8/5/2017 19:02,2,1.1,1,N,237,142,2,8.5,0,0.5,0,0,0.3,9.3
2,3/11/2017 22:10,3/11/2017 22:40,1,8.57,1,N,138,170,1,28.5,0.5,0.5,5.96,0,0.3,35.76
1,8/12/2017 8:10,8/12/2017 8:13,1,0.9,1,N,238,236,1,5,0,0.5,1.7,0,0.3,7.5
1,7/25/2017 15:59,7/25/2017 16:03,2,0.5,1,N,125,144,2,4.5,0,0.5,0,0,0.3,5.3
2,8/29/2017 10:19,8/29/2017 10:22,1,0.48,1,N,262,262,2,4,0,0.5,0,0,0.3,4.8
2,7/25/2017 12:44,7/25/2017 13:12,1,2.04,1,N,142,233,1,16.5,0,0.5,4.32,0,0.3,21.62
2,4/11/2017 11:04,4/11/2017 11:14,1,1.55,1,N,113,231,1,9,0,0.5,1.96,0,0.3,11.76
2,6/8/2017 9:43,6/8/2017 9:59,3,7.12,1,N,140,65,1,21.5,0,0.5,2,0,0.3,24.3
2,10/13/2017 7:46,10/13/2017 8:01,1,2.41,1,N,107,237,1,12.5,0,0.5,1.2,0,0.3,14.5
2,6/14/2017 11:45,6/14/2017 12:03,1,2.02,1,N,229,263,1,12.5,0,0.5,1,0,0.3,14.3
1,11/19/2017 9:38,11/19/2017 9:47,4,1.6,1,N,162,100,2,8,0,0.5,0,0,0.3,8.8
1,6/3/2017 10:44,6/3/2017 10:48,1,0.9,1,N,142,43,2,5,0,0.5,0,0,0.3,5.8
1,3/5/2017 19:38,3/5/2017 19:49,1,0.9,1,N,48,164,2,8.5,0,0.5,0,0,0.3,9.3
1,7/15/2017 9:18,7/15/2017 9:23,1,1.5,1,N,163,170,1,7,0,0.5,1.55,0,0.3,9.35
1,1/6/2017 1:31,1/6/2017 1:35,1,0.6,1,N,249,79,1,4.5,0.5,0.5,1.15,0,0.3,6.95
2,5/19/2017 17:17,5/19/2017 18:07,1,6.54,1,N,231,170,1,33.5,1,0.5,7.06,0,0.3,42.36
1,3/24/2017 12:48,3/24/2017 12:51,1,0.4,1,N,143,142,2,4,0,0.5,0,0,0.3,4.8
1,5/28/2017 1:20,5/28/2017 1:30,1,1.3,1,N,79,249,1,8.5,0.5,0.5,1,0,0.3,10.8
2,12/17/2017 11:51,12/17/2017 12:06,3,2.13,1,N,90,48,2,11,0,0.5,0,0,0.3,11.8
1,6/12/2017 16:26,6/12/2017 16:38,1,2.5,1,N,229,113,1,10.5,1,0.5,1,0,0.3,13.3
1,11/24/2017 15:00,11/24/2017 15:11,2,2.2,1,N,142,140,1,9.5,0,0.5,1.5,0,0.3,11.8
1,11/16/2017 9:32,11/16/2017 9:47,1,5,1,N,163,116,1,18.5,0,0.5,3.85,0,0.3,23.15
1,9/17/2017 19:57,9/17/2017 20:05,2,1.1,1,N,211,158,1,7,0,0.5,1,0,0.3,8.8
1,5/17/2017 19:42,5/17/2017 19:55,1,1.2,1,N,114,79,2,9,1,0.5,0,0,0.3,10.8
1,10/27/2017 13:24,10/27/2017 13:37,1,1.1,1,N,48,230,2,9,0,0.5,0,0,0.3,9.8
2,7/28/2017 21:19,7/28/2017 21:36,1,3.83,1,N,65,255,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,6/17/2017 16:06,6/17/2017 16:18,6,2.71,1,N,143,68,1,11.5,0,0.5,1,0,0.3,13.3
2,11/13/2017 20:49,11/13/2017 20:53,1,0.81,1,N,236,141,2,5,0.5,0.5,0,0,0.3,6.3
2,7/5/2017 23:03,7/5/2017 23:36,1,8.64,1,N,164,179,2,29,0.5,0.5,0,0,0.3,30.3
2,6/24/2017 20:54,6/24/2017 21:01,1,0.98,1,N,186,230,2,6,0.5,0.5,0,0,0.3,7.3
2,3/16/2017 17:20,3/16/2017 19:09,1,6.91,1,N,138,161,2,62.5,1,0.5,0,0,0.3,64.3
2,11/11/2017 0:43,11/11/2017 0:50,2,2.89,1,N,138,223,2,10,0.5,0.5,0,0,0.3,11.3
1,1/18/2017 18:12,1/18/2017 18:13,1,0.1,1,N,125,211,1,3,1,0.5,0.5,0,0.3,5.3
2,6/20/2017 22:10,6/20/2017 22:15,2,0.93,1,N,234,158,1,6,0.5,0.5,1,0,0.3,8.3
1,5/3/2017 17:42,5/3/2017 17:57,1,1.7,1,N,163,236,2,11,1,0.5,0,0,0.3,12.8
1,1/19/2017 8:38,1/19/2017 8:44,1,0.7,1,N,140,263,2,6,0,0.5,0,0,0.3,6.8
2,7/1/2017 20:30,7/2/2017 20:22,1,5.23,1,N,261,48,2,18.5,0.5,0.5,0,0,0.3,19.8
2,3/22/2017 11:51,3/22/2017 12:07,1,2.42,1,N,170,90,2,12,0,0.5,0,0,0.3,12.8
1,5/31/2017 8:33,5/31/2017 8:51,1,4,1,N,263,69,1,15.5,0,0.5,3.25,0,0.3,19.55
1,5/18/2017 10:09,5/18/2017 10:19,1,1.6,1,N,236,238,1,9,0,0.5,1.95,0,0.3,11.75
2,5/9/2017 20:39,5/9/2017 20:53,5,2.1,1,N,234,48,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,5/20/2017 16:42,5/20/2017 17:13,1,5.9,1,N,37,106,2,23.5,0,0.5,0,0,0.3,24.3
1,10/28/2017 23:57,10/29/2017 0:15,1,2.1,1,N,48,164,2,12,0.5,0.5,0,0,0.3,13.3
1,10/29/2017 8:51,10/29/2017 8:55,1,0.9,1,N,162,233,1,5,0,0.5,1,0,0.3,6.8
2,5/2/2017 7:18,5/2/2017 7:49,1,6.16,1,N,79,238,2,25.5,0,0.5,0,0,0.3,26.3
1,1/30/2017 6:39,1/30/2017 6:45,1,0.7,1,N,236,75,1,5.5,0,0.5,1.26,0,0.3,7.56
2,5/2/2017 22:29,5/2/2017 22:39,1,2.06,1,N,163,141,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2/28/2017 1:37,2/28/2017 1:41,2,1.16,1,N,100,161,2,5.5,0.5,0.5,0,0,0.3,6.8
1,4/28/2017 0:24,4/28/2017 1:01,1,19.2,2,N,132,90,2,52,0,0.5,0,5.76,0.3,58.56
2,12/29/2017 16:12,12/29/2017 16:23,1,0.67,1,N,234,164,2,8,1,0.5,0,0,0.3,9.8
1,6/9/2017 18:41,6/9/2017 18:50,1,1.2,1,N,158,231,2,8,1,0.5,0,0,0.3,9.8
1,1/22/2017 13:47,1/22/2017 14:03,1,4.6,1,N,246,87,1,17,0,0.5,3.55,0,0.3,21.35
1,10/4/2017 18:53,10/4/2017 19:04,1,1.1,1,N,107,249,1,8,1,0.5,1.95,0,0.3,11.75
2,4/9/2017 22:00,4/9/2017 22:16,1,3.74,1,N,166,48,1,15,0.5,0.5,4.89,0,0.3,21.19
2,12/21/2017 18:07,12/21/2017 18:16,1,1.04,1,N,170,229,1,7.5,1,0.5,1.86,0,0.3,11.16
1,7/13/2017 19:35,7/13/2017 19:44,1,1.9,1,N,237,239,1,8.5,1,0.5,2.05,0,0.3,12.35
1,1/29/2017 21:38,1/29/2017 21:48,1,2,1,N,114,137,1,9,0.5,0.5,1.5,0,0.3,11.8
2,10/29/2017 16:13,10/29/2017 16:21,1,0.6,1,N,237,237,2,6.5,0,0.5,0,0,0.3,7.3
